,age_ratings,aggregated_rating,aggregated_rating_count,artworks,category,dlcs,expansions,first_release_date,franchise,franchises,game_modes,genres,hypes,id,keywords,multiplayer_modes,name,popularity,pulse_count,rating,rating_count,release_dates,similar_games,slug,storyline,summary,tags,themes,time_to_beat,total_rating,total_rating_count,url
113,0,58.3333333333333,3.0,0,0,0,0,1374019200.0,0.0,0,[1],"[5, 12, 13, 15, 24]",0.0,8422,"[1, 21, 1026, 1148, 3782, 4259, 17436]",0,Breach & Clear,104.4108761172043,0.0,80.0,4.0,"[66399, 66400, 66401, 66402, 66403, 66404, 66405]","[15536, 17379, 24765, 25311, 26145, 26574, 27092, 29173, 35994, 55590]",breach-and-clear,0,"Breach & Clear brings deep tactical strategy simulation to PC, Mac and Linux! Build your Special Operations team, plan and execute advanced missions, and own every angle. 
 
Choose your real-world squad -- US Army Rangers, Germany's KSK, Canada’s JTF2, UK SAS, and more -- and take on a variety of foes with different skill-sets and abilities. Learn to approach, engage, and dominate your opponents through superior tactics and training.","[1, 21, 39, 268435461, 268435468, 268435469, 268435471, 268435480, 536870913, 536870933, 536871938, 536872060, 536874694, 536875171, 536888348]","[1, 21, 39]",0.0,69.16666666666666,7.0,https://www.igdb.com/games/breach-and-clear
114,0,0.0,0.0,0,0,0,0,1122940800.0,0.0,0,"[1, 2]","[12, 15, 16, 24, 32]",0.0,2365,"[96, 226, 227, 296, 415, 592, 604, 623, 1019, 1098, 1299, 1320, 1375, 1923, 2066, 2335, 2452, 2910, 3782, 3833, 4248, 4285, 4392, 4989, 5095, 5369, 5374, 5591, 6681]",0,Battle for Wesnoth,101.7364569072766,1.0,89.62378082779759,8.0,"[5014, 5015, 5016, 5017, 5018]","[660, 5652, 7615, 9278, 10297, 10388, 14394, 19404, 22387, 26845]",battle-for-wesnoth,0,"The Battle for Wesnoth is a turn-based tactical strategy game with a high fantasy theme. 
 
Build up a great army, gradually turning raw recruits into hardened veterans. In later games, recall your toughest warriors and form a deadly host whom none can stand against! Choose units from a large pool of specialists, and hand-pick a force with the right strengths to fight well on different terrains against all manner of opposition. 
Wesnoth has many different sagas waiting to be played. Fight to regain the throne of Wesnoth, of which you are the legitimate heir... step into the boots of a young officer sent to guard a not-so-sleepy frontier outpost... lead a brutal quest to unite the orcish tribes... vanquish a horde of undead warriors unleashed by a foul necromancer, who also happens to have taken your brother hostage... guide a band of elvish survivors in an epic quest to find a new home... get revenge on the orcs by using the foul art of necromancy... 
There are at least two hundred unit types, sixteen races, six major factions, and hundreds of years of history. The world of Wesnoth is absolutely huge and only limited by your creativity — make your own custom units, create your own maps, and write your own scenarios or even full-blown campaigns. You can also challenge up to eight friends—or strangers—and fight in epic multiplayer fantasy battles.","[17, 268435468, 268435471, 268435472, 268435480, 268435488, 536871008, 536871138, 536871139, 536871208, 536871327, 536871504, 536871516, 536871535, 536871931, 536872010, 536872211, 536872232, 536872287, 536872835, 536872978, 536873247, 536873364, 536873822, 536874694, 536874745, 536875160, 536875197, 536875304, 536875901, 536876007, 536876281, 536876286, 536876503, 536877593]",[17],0.0,89.62378082779759,8.0,https://www.igdb.com/games/battle-for-wesnoth
115,0,50.0,1.0,"[7680, 7681, 7682, 7683]",0,[120632],0,1525305600.0,0.0,0,[1],"[12, 13, 15, 32]",0.0,33153,"[69, 994, 1148, 1158, 3782, 4004, 4134, 4148, 4150, 4261]",0,Judgment: Apocalypse Survival Simulation,101.2032566859748,2.0,80.0,0.0,[154996],"[9789, 17111, 17130, 24765, 26145, 29173, 31515, 35463, 36346, 55590]",judgment-apocalypse-survival-simulation,0,"The Apocalypse is here. Demons all around. Now, it’s time to fight back! 
Build, manage and defend your base in a post apocalyptic colony simulation. Will you survive Judgment day?","[19, 268435468, 268435469, 268435471, 268435488, 536870981, 536871906, 536872060, 536872070, 536874694, 536874916, 536875046, 536875060, 536875062, 536875173]",[19],0.0,65.0,1.0,https://www.igdb.com/games/judgment-apocalypse-survival-simulation
116,[24871],84.2857142857143,8.0,0,0,0,0,1565049600.0,0.0,0,"[1, 2]","[15, 16, 24]",9.0,102057,0,0,Age of Wonders: Planetfall,100.4087784819186,73.0,80.0,3.0,[165440],"[68, 634, 902, 11550, 13196, 13660, 88461, 107218, 117417, 121731]",age-of-wonders-planetfall,0,"""Age of Wonders: Planetfall is the new strategy game from Triumph Studios, creators of the critically acclaimed Age of Wonders and Overlord series, bringing all the exciting tactical-turn based combat and in-depth 4X empire building of its predecessors to space in an all-new sci-fi setting. 
 
Emerge from the cosmic dark age of a fallen galactic empire to craft a new future for your people. Explore the planetary ruins and encounter other surviving factions that have each evolved in their own way, as you unravel the history of a shattered civilization. Fight, build, negotiate and technologically advance your way to utopia, in a deep single player campaign, on random maps and against friends in multiplayer.""","[18, 41, 268435471, 268435472, 268435480]","[18, 41]",0.0,82.14285714285715,11.0,https://www.igdb.com/games/age-of-wonders-planetfall
117,[23542],0.0,0.0,[5002],0,0,0,1553731200.0,0.0,0,[1],[12],10.0,103303,0,0,The Elder Scrolls: Blades,100.1858888440668,133.0,42.226743701806,10.0,"[160971, 160972, 160973, 160975, 167170, 167171, 170859]","[28010, 54775, 81249, 96217, 99118, 101608, 103168, 106987, 115278, 119171]",the-elder-scrolls-blades,0,"Take the Elder Scrolls anywhere you go with The Elder Scrolls: Blades. Revealed during the 2018 Bethesda E3 Showcase, Blades is an all-new Elder Scrolls game from Bethesda Game Studios. Launching in winter 2019, Blades will be free-to-play on iPhone, iPad and Android devices.","[1, 17, 268435468]","[1, 17]",0.0,42.226743701806,10.0,https://www.igdb.com/games/the-elder-scrolls-blades
118,0,0.0,0.0,0,0,0,0,1501200000.0,0.0,0,"[2, 5]",[5],2.0,28751,"[1, 453, 2385, 4259]",0,Black Squad,99.95351076732481,0.0,0.0,0.0,[131039],"[353, 57217, 57288, 58075, 64311, 65527, 68286, 103298, 103301, 105482]",black-squad,"Mysterious cases are being reported all over the world… 
It appears that Viper Circle is the group behind these criminalities. 
 
According to the CIA’s report, Viper Circle is known as an international corporation operating legitimate 
businesses. However, there may be more that lies beneath the corporation’s façade. 
 
In truth, Viper Circle is a ruthless organization, attracting all criminal forces and activities around the world; 
utilizing them for profit. Currently, the force of their organization is so strong, 
that the CIA has deemed themselves incapable of handling the notorious group. 
 
Due to their inability to handle such extreme measures, members of the UN have banded together 
to form the Global Anti-Terrorist Taskforce formally known as, Peacemaker. 
 
Peacemaker’s mission is to stop Viper Circle, and be the leading force involved in saving the world from future threats. 
 
Tensions begin to boil, as both groups continue to overthrow each other.","Black Squad is Free to Play first-person-shooter military game, with Battleye support, dedicated servers, great shooting mechanics and amazing netcode. 
 
You can experience 10 different modes from classic to massive multi-play modes. And unlock new weapons and characters with currency given to the player after each match.","[1, 268435461, 536870913, 536871365, 536873297, 536875171]",[1],0.0,0.0,0.0,https://www.igdb.com/games/black-squad
119,[6304],76.0,2.0,0,0,0,0,1447718400.0,0.0,0,"[2, 3]","[12, 13, 31, 32]",0.0,9243,"[121, 151, 339, 510, 1026, 1148, 1403, 5380]",0,Life is Feudal: Your Own,97.28225968521926,1.0,71.1635282457879,5.0,[43506],"[10776, 17379, 18623, 26145, 26574, 29348, 34155, 35994, 47823, 96217]",life-is-feudal-your-own,0,"Hardcore medieval multiplayer sandbox with terraforming, free preset and modular building construction, rich crafting (smelting, forging, farming, animal breeding etc.), survival, no target physics based combat, original combat formation system and numerous other features. Taking place in the fictional medieval world, game imposes a realistic system of global politics, economy, and socialization.","[1, 17, 21, 22, 33, 38, 268435468, 268435469, 268435487, 268435488, 536871033, 536871063, 536871251, 536871422, 536871938, 536872060, 536872315, 536876292]","[1, 17, 21, 22, 33, 38]",0.0,73.58176412289396,7.0,https://www.igdb.com/games/life-is-feudal-your-own
120,0,66.0,2.0,0,0,0,0,1443484800.0,458.0,[458],"[1, 2]","[12, 15, 16]",5.0,7615,"[296, 1026, 3782, 4345]",0,Might & Magic Heroes VII,96.61048675491519,0.0,62.951059376535,22.0,[38609],"[9472, 13196, 19404, 26574, 26940, 27092, 28182, 40477, 54775, 55199]",might-magic-heroes-vii,0,"Our story takes place during a war of succession. The Empress’ murder has left a realm in flames with many hungry rivals ready to seize the throne by force. The Duke Ivan then calls together a prestigious council of six trusted advisors to restore order and end the conflict that set ablaze Ashan’s lands.

Might & Magic® Heroes VII makes a triumphant return bringing you the essence of turn based strategy gaming. Set in a fantasy universe with RPG progression with a strong story narrative, you will embark on a journey that you will never forget!","[17, 268435468, 268435471, 268435472, 536871208, 536871938, 536874694, 536875257]",[17],0.0,64.4755296882675,24.0,https://www.igdb.com/games/might-magic-heroes-vii
121,[7633],0.0,0.0,0,0,0,0,1444348800.0,0.0,0,[1],"[2, 31, 32]",1.0,13189,"[1027, 1120]",0,Masochisia,96.38761848742121,0.0,52.08194670706899,7.0,"[38187, 38188, 38189]","[18011, 19817, 25222, 25646, 27266, 55282, 56033, 60931, 68271, 111130]",masochisia,0,A young man discovers through a series of hallucinations that he will grow up to become a violent psychopath. How will he respond to these revelations? Can he change his fate? Can you even... change fate...,"[19, 268435458, 268435487, 268435488, 536871939, 536872032]",[19],0.0,52.08194670706899,7.0,https://www.igdb.com/games/masochisia
122,0,0.0,0.0,[6064],0,0,0,1548115200.0,0.0,0,[1],"[9, 31, 32]",0.0,106992,0,0,A Fisherman's Tale,95.10392801813285,9.0,80.0,1.0,"[162576, 162577, 162578]","[25222, 25646, 27266, 28277, 75948, 81275, 108778, 109129, 110503, 111130]",a-fishermans-tale,0,"""Bend and twist reality in A Fisherman's Tale, the mind-bending VR puzzle adventure game in which being turned upside down and inside out is not merely a play on words. 
 
Playing as Bob, a tiny fisherman puppet, you live alone in your tiny cabin, oblivious to the world outside. When your radio broadcasts a storm alert, you have to get to the top of the lighthouse and turn on the light! But as you try to leave your cabin with the help of some uncanny sidekicks, you realize what's waiting outside is not at all what you expected...""","[268435465, 268435487, 268435488]",0,0.0,80.0,1.0,https://www.igdb.com/games/a-fishermans-tale
123,"[25546, 25547]",55.0,1.0,0,0,0,0,1478217600.0,0.0,0,[1],"[12, 13, 15, 31, 32]",0.0,24765,"[5, 994, 1026, 1120, 1148, 1967, 2399, 3782, 4609]",0,Dead Age,94.82754061496338,4.0,80.0,2.0,"[60427, 60428, 60429, 60430, 157537]","[8422, 17379, 25311, 26145, 26574, 29173, 29348, 35994, 44076, 55590]",dead-age,0,"Survive the zombie apocalypse with a “Final Fantasy” turn-based combat and permanent death! Manage survivors, craft materials, and make difficult decisions. Defend your camp against hordes of the undead to prevail in this non-linear rogue-lite (comparable to FTL). Innovative Indie Survival-RPG!","[1, 19, 21, 268435468, 268435469, 268435471, 268435487, 268435488, 536870917, 536871906, 536871938, 536872032, 536872060, 536872879, 536873311, 536874694, 536875521]","[1, 19, 21]",0.0,67.5,3.0,https://www.igdb.com/games/dead-age
124,0,0.0,0.0,0,0,"[118961, 118962, 118963, 118964, 118965, 118966, 118967, 118968, 118969, 118970, 118971]",0,1430352000.0,0.0,0,"[1, 2]","[13, 15]",0.0,36258,0,0,Order of Battle: World War II,93.71319927749352,2.0,80.0,2.0,"[83105, 83106]","[17613, 33603, 51577, 55888, 65827, 76340, 79134, 109339, 112754, 121764]",order-of-battle-world-war-ii,0,Order of Battle: World War II is breath of fresh air for all strategy fans. It is a game that takes wargaming to a new level by upgrading every single game element and rebooting the genre for a new generation of players.,"[268435469, 268435471]",0,0.0,80.0,2.0,https://www.igdb.com/games/order-of-battle-world-war-ii
125,0,0.0,0.0,"[7660, 7661]",0,0,0,1411430400.0,0.0,0,[1],"[13, 15]",0.0,36346,"[994, 1148, 3782]",0,TransOcean: The Shipping Company,93.36126268446372,0.0,50.0,0.0,"[83266, 83267]","[17519, 17613, 29173, 31515, 34823, 35463, 36269, 55036, 55590, 55689]",transocean-the-shipping-company,0,TransOcean – The Shipping Company is your ticket to the world of gigantic ships and transnational transport empires. Build a mighty fleet of modern merchant ships and conquer the seven seas.,"[268435469, 268435471, 536871906, 536872060, 536874694]",0,0.0,50.0,0.0,https://www.igdb.com/games/transocean-the-shipping-company
126,0,0.0,0.0,0,0,0,0,1609372800.0,1043.0,[1043],"[1, 2]",[10],3.0,78511,"[484, 1166]",0,Forza Motorsport 8,93.26746274250557,4.0,0.0,0.0,"[171162, 171163]","[23314, 27378, 44178, 80382, 82090, 103018, 107196, 107215, 109292, 120268]",forza-motorsport-8,0,The 8th entry in the Forza Motorsport series.,"[268435466, 536871396, 536872078]",0,0.0,0.0,0.0,https://www.igdb.com/games/forza-motorsport-8
127,0,0.0,0.0,0,0,0,0,1505433600.0,0.0,0,[1],"[13, 15, 32]",0.0,65827,0,0,Bronze Age,93.14342951775508,0.0,70.0,2.0,"[113245, 113246, 113247]","[31515, 33603, 36258, 36962, 51577, 55888, 79134, 102163, 107992, 109339]",bronze-age,0,"Two small classics from Clarus Victoria published in 2013, Stone Age and Bronze Age, are now available on Steam! Manage an ancient tribe in the African Savannah, build the first city in the Fertile Crescent, guide your people across prehistory and lead them to Victory!","[268435469, 268435471, 268435488]",0,0.0,70.0,2.0,https://www.igdb.com/games/bronze-age
128,"[26209, 26210]",88.7692307692308,17.0,"[7445, 8052]",0,0,0,1571961600.0,0.0,0,[1],"[5, 12]",59.0,113114,0,0,The Outer Worlds,92.60680991270944,485.0,85.26162111253241,47.0,"[170788, 170789, 170790, 173569]","[19164, 55038, 81249, 90099, 93497, 101211, 103276, 105049, 105269, 115653]",the-outer-worlds,0,"In The Outer Worlds, you awake from hibernation on a colonist ship that was lost in transit to Halcyon, the furthest colony from Earth located at the edge of the galaxy, only to find yourself in the midst of a deep conspiracy threatening to destroy it. As you explore the furthest reaches of space and encounter various factions, all vying for power, the character you decide to become will determine how this player-driven story unfolds. In the corporate equation for the colony, you are the unplanned variable.","[18, 38, 268435461, 268435468]","[18, 38]",113114.0,87.01542594088161,64.0,https://www.igdb.com/games/the-outer-worlds
129,"[6358, 11487]",54.0,4.0,0,0,0,0,1259193600.0,0.0,0,"[1, 2]","[5, 24]",0.0,564,"[1, 21, 121, 129, 132, 221, 301, 453, 466, 558, 563, 594, 664, 1019, 1025, 1098, 1158, 1219, 1293, 1329, 1333, 1426, 1440, 2452, 2543, 3087, 3831, 3988, 4004, 4070, 4178, 4245, 4259, 4287, 4330, 4345, 4359, 4393, 4446, 4508, 4525, 4548, 4571, 4615, 4645, 4660, 4681, 4712, 4730, 4890, 4892, 4910, 4990, 4992, 5029, 5142, 5150, 5209, 5279, 5307, 5309, 5349, 5350, 5391, 5444, 5451, 5481, 5593, 5609, 5691, 5775, 5850, 5909, 5987, 5999, 6036, 6050, 6237, 6244, 6246, 6295, 6305, 6340, 6352, 6375, 6376, 6397, 6468, 6624, 6628, 6744, 6829, 7038, 7215, 8134, 8795, 8846, 8917, 9022, 9072, 9321, 9360, 9406, 9697, 9698, 9703, 10387, 10471, 10545, 10637, 10712, 12953, 13068, 13999]",0,Rogue Warrior,92.38475151925253,0.0,60.78179115178479,14.0,"[27871, 27873, 27874, 27875, 27876, 27877, 27879, 27880, 27881, 105339, 105340]","[495, 569, 571, 1006, 2031, 5647, 5812, 7020, 8744, 19441]",rogue-warrior,0,"Rogue Warrior is a character-driven, first-person-shooter, featuring Richard Demo Dick Marcinko´s explosive personality in an action-packed single player campaign, and intense multiplayer combat.","[1, 23, 33, 268435461, 268435480, 536870913, 536870933, 536871033, 536871041, 536871044, 536871133, 536871213, 536871365, 536871378, 536871470, 536871475, 536871506, 536871576, 536871931, 536871937, 536872010, 536872070, 536872131, 536872205, 536872241, 536872245, 536872338, 536872352, 536873364, 536873455, 536873999, 536874743, 536874900, 536874916, 536874982, 536875090, 536875157, 536875171, 536875199, 536875242, 536875257, 536875271, 536875305, 536875358, 536875420, 536875437, 536875460, 536875483, 536875527, 536875557, 536875572, 536875593, 536875624, 536875642, 536875802, 536875804, 536875822, 536875902, 536875904, 536875941, 536876054, 536876062, 536876121, 536876191, 536876219, 536876221, 536876261, 536876262, 536876303, 536876356, 536876363, 536876393, 536876505, 536876521, 536876603, 536876687, 536876762, 536876821, 536876899, 536876911, 536876948, 536876962, 536877149, 536877156, 536877158, 536877207, 536877217, 536877252, 536877264, 536877287, 536877288, 536877309, 536877380, 536877536, 536877540, 536877656, 536877741, 536877950, 536878127, 536879046, 536879707, 536879758, 536879829, 536879934, 536879984, 536880233, 536880272, 536880318, 536880609, 536880610, 536880615, 536881299, 536881383, 536881457, 536881549, 536881624, 536883865, 536883980, 536884911]","[1, 23, 33]",0.0,57.3908955758924,18.0,https://www.igdb.com/games/rogue-warrior
